topic_id,article_id,source_kind,relation_role,confidence,match_reason,reviewed,created_at
peopleapp_hotspot_970a3f3ffc,peopleapp_opinion_20260712_30052633903_500007593040,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_970a3f3ffc,peopleapp_opinion_20260712_30052633963_500007593048,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_970a3f3ffc,peopleapp_opinion_20260712_30052635943_500007593269,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_970a3f3ffc,peopleapp_opinion_20260713_30052639141_500007593984,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_970a3f3ffc,peopleapp_opinion_20260713_30052644729_500007595508,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_970a3f3ffc,peopleapp_opinion_20260714_30052650969_500007596343,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_970a3f3ffc,peopleapp_opinion_20260714_30052655850_500007597517,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_970a3f3ffc,peopleapp_opinion_20260719_30052695584_500007605142,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_970a3f3ffc,peopleapp_opinion_20260807_30052873326_500007640362,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,people_daily_20260714_30168561,people_daily_newspaper,延伸母题,0.69,主题关键词相符：,0,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,people_daily_20260714_30168589,people_daily_newspaper,延伸母题,0.69,主题关键词相符：,0,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,people_daily_20260714_30168610,people_daily_newspaper,延伸母题,0.98,主题关键词相符：智能向善,0,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,people_daily_20260720_30169730,people_daily_newspaper,延伸母题,0.48,主题关键词相符：人工智能大考、人工智能教育,0,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,people_daily_20260727_30171047,people_daily_newspaper,延伸母题,0.44,主题关键词相符：智能向善,0,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260712_30052626399_500007591339,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260712_30052631410_500007593154,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260712_30052634719_500007593325,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260713_30052641185_500007594245,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260713_30052641305_500007594125,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260713_30052644722_500007595506,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260714_30052649366_500007596119,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260714_30052649450_500007596561,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260714_30052649478_500007596562,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260714_30052656348_500007597494,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260715_30052665327_500007599284,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260727_30052773347_500007620062,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_ae03e533ff,peopleapp_opinion_20260811_30052905474_500007646242,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_bdb0e2f5b1,peopleapp_opinion_20260624_30052478313_500007563166,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_bdb0e2f5b1,peopleapp_opinion_20260626_30052499517_500007567272,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_bdb0e2f5b1,peopleapp_opinion_20260726_30052761506_500007617573,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_bdb0e2f5b1,peopleapp_opinion_20260730_30052805413_500007627179,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_bdb0e2f5b1,peopleapp_opinion_20260801_30052819674_500007629636,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_c1923264e8,people_daily_20260122_30134836,people_daily_newspaper,延伸母题,0.55,主题关键词相符：人格权、AI生成,0,2026-08-18T16:47:31
peopleapp_hotspot_c1923264e8,people_daily_20260409_30150092,people_daily_newspaper,延伸母题,0.38,主题关键词相符：AI生成,0,2026-08-18T16:47:31
peopleapp_hotspot_c1923264e8,people_daily_20260416_30151480,people_daily_newspaper,延伸母题,0.39,主题关键词相符：AI生成,0,2026-08-18T16:47:31
peopleapp_hotspot_c1923264e8,people_daily_20260711_30168021,people_daily_newspaper,延伸母题,0.8,主题关键词相符：人工智能学会、使坏、我们怎么办,0,2026-08-18T16:47:31
peopleapp_hotspot_c1923264e8,peopleapp_opinion_20260705_30052568943_500007581130,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_c1923264e8,peopleapp_opinion_20260708_30052599783_500007586985,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_c1923264e8,peopleapp_opinion_20260710_30052615993_500007589692,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_c1923264e8,peopleapp_opinion_20260711_30052625363_500007591168,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_c53f6034d6,people_daily_20260804_30172999,people_daily_newspaper,延伸母题,0.88,主题关键词相符：停车收费、向上取整、停车费,0,2026-08-18T16:47:31
peopleapp_hotspot_c53f6034d6,peopleapp_opinion_20260624_30052480669_500007563326,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_c53f6034d6,peopleapp_opinion_20260625_30052476000_500007564442,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_c53f6034d6,peopleapp_opinion_20260625_30052491224_500007565373,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_d54cb16adc,people_daily_20260626_30165101,people_daily_newspaper,延伸母题,0.98,主题关键词相符：中国机遇、创新红利、和音、推动中国机遇再升,0,2026-08-18T16:47:31
peopleapp_hotspot_d54cb16adc,people_daily_20260629_30165384,people_daily_newspaper,政策依据,0.98,主题关键词相符：读懂中国、制度密码,0,2026-08-18T16:47:31
peopleapp_hotspot_d54cb16adc,people_daily_20260701_30165883,people_daily_newspaper,延伸母题,0.49,主题关键词相符：读懂中国,0,2026-08-18T16:47:31
peopleapp_hotspot_d54cb16adc,people_daily_20260729_30171763,people_daily_newspaper,延伸母题,0.53,主题关键词相符：中国机遇,0,2026-08-18T16:47:31
peopleapp_hotspot_d54cb16adc,people_daily_20260730_30171970,people_daily_newspaper,延伸母题,0.61,主题关键词相符：中国机遇、中国冲击、事实,0,2026-08-18T16:47:31
peopleapp_hotspot_d54cb16adc,peopleapp_opinion_20260624_30052472938_500007561828,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_d54cb16adc,peopleapp_opinion_20260626_30052492252_500007565704,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_d54cb16adc,peopleapp_opinion_20260627_30052502824_500007568021,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_d54cb16adc,peopleapp_opinion_20260628_30052507877_500007569355,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_d54cb16adc,peopleapp_opinion_20260629_30052512062_500007569884,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_d54cb16adc,peopleapp_opinion_20260726_30052740306_500007617861,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_e349cd9e2b,people_daily_20260611_30162398,people_daily_newspaper,政策依据,0.53,主题关键词相符：志愿填报、高考志愿,0,2026-08-18T16:47:31
peopleapp_hotspot_e349cd9e2b,people_daily_20260702_30166044,people_daily_newspaper,延伸母题,0.53,主题关键词相符：志愿填报、高考志愿,0,2026-08-18T16:47:31
peopleapp_hotspot_e349cd9e2b,peopleapp_opinion_20260624_30052480394_500007563312,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_e349cd9e2b,peopleapp_opinion_20260625_30052488640_500007565120,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_e349cd9e2b,peopleapp_opinion_20260625_30052490778_500007565360,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_e349cd9e2b,peopleapp_opinion_20260626_30052498656_500007567234,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_e349cd9e2b,peopleapp_opinion_20260627_30052504924_500007568469,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_e349cd9e2b,peopleapp_opinion_20260628_30052508435_500007569359,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_e349cd9e2b,peopleapp_opinion_20260629_30052514800_500007570769,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_e349cd9e2b,peopleapp_opinion_20260706_30052580474_500007583190,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_e76c769a01,people_daily_20260611_30162394,people_daily_newspaper,延伸母题,0.47,主题关键词相符：新就业群体,0,2026-08-18T16:47:31
peopleapp_hotspot_e76c769a01,people_daily_20260612_30162633,people_daily_newspaper,延伸母题,0.49,主题关键词相符：新就业形态劳动者,0,2026-08-18T16:47:31
peopleapp_hotspot_e76c769a01,people_daily_20260708_30167455,people_daily_newspaper,延伸母题,0.49,主题关键词相符：新就业群体,0,2026-08-18T16:47:31
peopleapp_hotspot_e76c769a01,people_daily_20260724_30170859,people_daily_newspaper,延伸母题,0.49,主题关键词相符：新就业形态劳动者,0,2026-08-18T16:47:31
peopleapp_hotspot_e76c769a01,people_daily_20260805_30173164,people_daily_newspaper,延伸母题,0.53,主题关键词相符：新就业群体、新就业形态劳动者,0,2026-08-18T16:47:31
peopleapp_hotspot_e76c769a01,peopleapp_opinion_20260626_30052498768_500007567239,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_e76c769a01,peopleapp_opinion_20260627_30052501374_500007567497,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
peopleapp_hotspot_e76c769a01,peopleapp_opinion_20260709_30052604005_500007587735,peopleapp_opinion,媒体观点,1.0,来自人工复核后的APP评论热点归并,1,2026-08-18T16:47:31
